빨풍이,49W,61L,2019-01-17 07:37:44.100176
빨풍이,49W,61L,2019-01-17 07:38:45.928035
빨풍이,49W,61L,2019-01-17 07:38:48.266582
빨풍이,49W,61L,2019-01-17 07:38:56.146097
빨풍이,49W,61L,2019-01-17 07:39:54.827920
빨풍이,49W,61L,2019-01-17 07:52:40.492523
빨풍이,Silver 3,49W,61L,2019-01-17 07:54:17.089340
